cart_dwell_time_seconds,cart_pdp_bounce_count,reviews_expanded_count,idle_time_before_checkout,delivery_pincode_checked,cart_value_to_aov_ratio,delivery_fee_percentage,est_delivery_days,has_price_dropped_recently,hist_abandonment_rate,discount_sensitivity_score,past_return_rate,wishlist_item_count,payment_method_saved,is_abandoned
223.78,3,2,80.74,1,1.9251,13.4715,5,0,0.3764,0.4403,0.2909,1,0,1
496.29,3,2,74.15,1,2.2779,0.0,5,0,0.5683,0.5478,0.2328,2,1,1
346.07,5,2,157.07,3,1.6607,0.0,10,0,0.5234,0.4165,0.0719,1,1,1
474.87,5,3,144.31,1,1.5674,0.0,2,1,0.6554,0.2311,0.3575,2,0,1
444.63,8,5,148.86,1,1.7677,9.2102,3,0,0.4967,0.6335,0.1323,2,1,0
187.32,1,3,70.56,3,1.4263,6.3799,9,1,0.1703,0.1787,0.0493,2,0,1
464.46,5,5,137.92,2,1.2396,7.3682,1,0,0.4695,0.4507,0.0486,1,1,1
571.03,5,2,47.92,1,1.705,7.8057,2,1,0.38,0.5432,0.0191,2,0,0
214.94,2,1,79.67,2,1.116,0.0,8,0,0.4612,0.6275,0.0606,0,1,1
223.17,1,3,144.62,1,1.0163,0.0,2,0,0.1956,0.2916,0.128,0,0,1
375.73,2,4,197.37,1,1.9986,0.0,5,0,0.5422,0.3904,0.072,2,0,1
216.18,1,3,69.22,1,1.8775,4.7281,2,0,0.361,0.4637,0.0822,2,1,1
263.3,7,1,86.2,0,0.674,0.0,4,1,0.5567,0.356,0.2594,1,0,0
324.45,1,2,13.41,0,2.0532,6.7128,3,1,0.6232,0.7488,0.1222,1,0,1
175.07,2,0,176.64,0,1.3938,8.7874,5,0,0.3794,0.4986,0.1047,0,0,0
229.72,1,1,127.18,1,0.5903,0.0,3,1,0.7235,0.1145,0.0289,1,1,0
439.88,6,1,56.18,1,1.0618,4.769,4,0,0.3151,0.486,0.1375,1,1,1
220.78,4,0,108.02,2,2.2162,0.0,5,0,0.1781,0.3831,0.0822,4,1,1
471.31,6,4,158.82,1,2.9719,6.6362,6,0,0.4185,0.4794,0.2531,2,0,1
463.36,4,2,102.99,2,1.1183,0.0,2,0,0.5888,0.1314,0.2222,1,1,1
396.39,6,2,98.76,0,2.1087,10.7336,4,0,0.1909,0.2173,0.0378,3,1,1
457.65,4,3,140.33,1,0.993,5.5238,2,1,0.7988,0.6801,0.1552,2,0,1
247.03,2,3,1.35,0,0.9539,5.4911,2,1,0.5962,0.3388,0.1713,1,0,0
454.94,7,3,53.68,1,2.6885,6.7981,5,0,0.4361,0.6548,0.3654,2,0,1
288.94,1,3,129.94,1,1.0923,10.9349,2,0,0.2339,0.4876,0.094,3,0,0
334.04,4,6,113.92,0,0.578,0.0,3,0,0.4731,0.5734,0.0911,4,0,0
144.26,3,2,136.88,2,2.0488,0.0,5,0,0.7497,0.5672,0.0288,1,1,0
78.45,1,1,59.06,1,0.7972,5.8321,8,0,0.4091,0.2803,0.0322,0,1,0
92.64,1,0,117.69,1,1.8057,0.0,3,1,0.4687,0.5188,0.0567,2,1,0
225.27,1,2,100.25,4,0.5566,0.0,5,0,0.6404,0.3254,0.1147,1,0,1
166.35,2,2,29.65,1,0.6488,9.063,6,0,0.5208,0.1802,0.0664,1,0,0
295.08,6,5,198.41,0,1.186,0.0,1,0,0.6923,0.7611,0.0696,1,1,1
269.64,2,1,158.62,1,2.7688,0.0,4,0,0.6326,0.5614,0.0745,3,1,1
282.36,2,4,160.01,1,1.9793,0.0,8,1,0.4208,0.6154,0.1001,2,1,1
121.57,3,3,159.11,1,1.0777,0.0,3,0,0.7552,0.4533,0.1222,3,1,0
310.49,3,3,26.75,0,1.0074,0.0,1,1,0.4345,0.615,0.1029,3,1,1
194.18,1,2,54.71,1,2.0325,8.6205,5,1,0.276,0.3541,0.1969,3,1,1
181.66,1,2,62.48,1,0.9405,0.0,4,0,0.2709,0.5311,0.111,1,1,0
231.9,5,3,51.53,1,1.1843,0.0,2,1,0.8477,0.5658,0.2127,1,0,1
129.25,2,0,60.89,0,1.8724,0.0,5,0,0.466,0.4042,0.0619,1,0,1
138.77,4,2,27.68,0,1.0302,0.0,1,0,0.723,0.439,0.1728,2,0,1
269.06,5,6,206.06,0,1.3759,0.0,3,0,0.3409,0.4884,0.2387,2,0,1
215.12,2,6,153.28,3,2.4311,0.0,6,0,0.5026,0.3999,0.1754,1,0,1
325.68,3,4,72.12,1,1.7284,8.8745,6,0,0.5165,0.599,0.1071,2,1,0
121.56,2,2,22.86,0,1.9297,11.3499,2,1,0.4035,0.773,0.0796,0,0,1
152.95,1,2,156.25,1,1.5086,0.0,3,0,0.5588,0.6473,0.059,2,0,0
461.21,2,4,199.73,3,1.1711,0.0,5,0,0.4704,0.4399,0.0626,0,0,0
244.83,5,3,104.63,2,0.9549,0.0,7,0,0.2695,0.4532,0.2821,2,1,0
154.32,0,3,96.6,0,0.6896,3.7352,9,1,0.489,0.3952,0.1748,2,1,0
90.9,1,0,129.3,1,2.4402,3.5501,2,0,0.3193,0.4359,0.1601,2,1,0
376.5,2,3,225.49,0,1.3692,0.0,8,0,0.495,0.5787,0.0703,0,0,1
66.79,0,2,4.67,1,0.8197,6.7569,4,1,0.5765,0.711,0.0566,1,0,0
470.77,6,3,165.85,3,2.4239,0.0,6,0,0.3447,0.6313,0.159,1,0,1
600.0,5,6,128.63,3,1.5394,12.8473,5,0,0.511,0.629,0.0873,1,1,1
235.17,1,1,102.06,1,1.0752,6.025,4,0,0.5457,0.5856,0.1234,0,1,1
220.74,5,1,162.19,1,1.8827,0.0,2,0,0.343,0.7642,0.1104,2,0,0
285.29,2,2,141.72,0,1.4038,0.0,3,0,0.5747,0.5031,0.1376,2,1,0
170.36,2,1,3.57,0,1.0984,0.0,1,1,0.4396,0.6139,0.1444,2,0,1
115.48,1,3,114.99,2,1.0673,14.5389,5,1,0.6748,0.3265,0.1638,2,0,1
191.15,5,3,206.52,0,2.0707,0.0,5,0,0.3359,0.6851,0.1332,1,1,1
84.55,1,2,80.68,0,1.1357,10.4612,3,0,0.443,0.5711,0.0488,2,1,0
180.09,3,2,84.87,0,0.5251,8.9812,2,1,0.5263,0.7759,0.0442,1,1,0
600.0,8,3,57.65,1,1.2868,10.9291,1,1,0.4729,0.6836,0.0465,1,1,0
79.95,2,0,176.66,2,1.7011,7.7704,6,0,0.6633,0.4102,0.0106,0,0,1
331.02,5,4,139.7,0,1.5062,0.0,3,0,0.3406,0.7739,0.0131,4,1,1
366.6,4,3,79.39,1,2.2474,7.0358,1,1,0.3502,0.7394,0.0527,2,0,1
291.93,4,4,83.64,0,3.0889,9.8873,1,0,0.6355,0.5062,0.06,0,0,1
283.78,2,2,88.17,1,1.1551,0.0,4,0,0.2098,0.6572,0.2745,0,1,1
234.59,3,3,78.45,0,1.4344,0.0,6,0,0.4048,0.5584,0.0698,1,0,1
82.97,1,2,112.89,0,2.7071,0.0,5,0,0.5158,0.3234,0.2364,3,0,0
209.63,4,2,97.57,1,0.6268,0.0,4,0,0.7382,0.1765,0.0604,2,0,1
522.46,3,4,35.4,3,2.0508,0.0,5,0,0.3428,0.306,0.1046,1,0,1
300.94,4,2,131.2,1,0.8943,0.0,5,0,0.8036,0.4192,0.1326,1,1,0
190.82,2,4,218.49,3,2.0909,0.0,5,0,0.8718,0.4886,0.0486,1,0,1
195.57,4,4,136.37,2,2.4113,0.0,6,1,0.9092,0.4454,0.1717,2,0,1
222.83,6,4,186.16,0,2.2502,8.7452,4,0,0.4527,0.8035,0.0841,2,0,1
152.94,2,3,122.39,1,0.717,0.0,3,0,0.0872,0.2301,0.2942,2,1,0
233.33,0,1,105.51,0,0.4829,3.4596,5,1,0.256,0.2572,0.1799,0,1,1
172.77,2,1,46.84,2,1.5903,0.0,3,0,0.1391,0.4894,0.0982,0,0,1
127.95,1,3,60.28,5,0.6965,2.1374,9,0,0.452,0.4657,0.2717,0,0,1
332.45,3,4,75.64,1,1.7458,6.6612,6,1,0.2306,0.5544,0.0302,0,0,1
378.85,6,4,123.9,2,2.6701,13.2983,5,0,0.7452,0.6036,0.0522,4,0,1
112.94,2,5,67.74,1,2.4212,0.0,1,0,0.2892,0.5278,0.0678,2,1,1
303.73,2,0,42.74,0,1.6594,5.9825,8,0,0.3932,0.6843,0.0112,1,1,0
408.66,3,2,63.62,1,1.5409,10.6263,4,1,0.6352,0.5948,0.1843,0,0,1
335.61,7,4,78.37,0,2.1485,0.0,3,0,0.2788,0.8395,0.0678,0,0,0
187.14,2,5,102.61,4,0.8418,9.548,8,0,0.6878,0.3265,0.0982,3,1,1
184.42,5,1,115.28,0,2.0922,0.0,8,1,0.5205,0.4836,0.258,1,0,1
230.21,2,3,142.72,0,1.582,0.0,4,1,0.6874,0.4053,0.1534,0,1,1
225.36,3,3,92.95,1,1.3343,0.0,3,0,0.413,0.2512,0.0884,2,1,0
188.64,2,3,161.35,0,1.5555,0.0,6,1,0.5169,0.5156,0.1115,3,0,0
302.66,4,3,104.75,0,0.5889,0.0,6,0,0.7382,0.2688,0.1851,1,0,1
511.67,4,2,28.0,2,1.4887,11.7601,5,0,0.2283,0.5344,0.0405,3,0,1
149.97,2,2,139.91,2,1.0006,0.0,9,0,0.2849,0.3849,0.0787,0,0,0
357.2,5,4,127.36,1,2.3962,10.5422,3,0,0.7198,0.7028,0.126,0,0,1
309.06,4,1,78.16,0,0.6244,0.0,6,1,0.6304,0.5941,0.1049,0,1,0
254.27,2,3,38.81,0,1.1339,4.38,3,0,0.2694,0.3734,0.0879,4,1,1
257.41,4,2,120.54,3,1.2384,0.0,1,1,0.5147,0.588,0.1076,1,0,1
479.12,4,3,117.62,1,1.5471,0.0,2,0,0.5256,0.4239,0.2701,4,1,1
129.59,1,3,112.97,2,1.2554,0.0,5,0,0.691,0.4334,0.1055,0,0,1
315.68,5,5,68.16,1,2.1179,5.838,4,1,0.3383,0.4602,0.2462,2,1,1
326.68,4,1,48.28,1,1.0881,0.0,8,1,0.429,0.5985,0.141,1,1,0
418.99,0,2,18.0,1,1.7166,0.0,3,0,0.8425,0.3302,0.0824,2,1,1
278.19,7,5,137.98,0,1.6009,11.2899,3,1,0.4577,0.6473,0.0948,3,0,1
303.49,1,2,29.57,0,2.1629,8.9853,5,0,0.4784,0.6076,0.2231,0,1,1
243.29,3,3,92.56,0,2.522,11.8348,4,0,0.5301,0.6532,0.1823,0,1,1
250.59,4,4,74.84,1,2.9767,11.953,5,0,0.167,0.4679,0.0657,1,1,0
97.25,0,2,37.01,1,2.9847,0.0,4,1,0.3282,0.4733,0.2775,0,0,0
147.33,3,1,24.54,0,1.6482,0.0,3,0,0.7057,0.6794,0.3339,0,0,1
599.4,7,3,181.33,0,2.565,0.0,6,0,0.5757,0.5104,0.2903,1,1,1
248.84,0,0,90.82,2,0.9059,0.0,6,0,0.9053,0.6196,0.1421,0,1,0
333.84,5,1,74.97,2,1.1588,0.0,7,0,0.6411,0.6945,0.1339,2,1,1
403.7,5,4,19.36,0,1.1709,1.155,5,0,0.6946,0.1618,0.0817,3,1,0
375.25,8,3,129.63,1,1.4423,9.2102,5,1,0.6998,0.3491,0.0499,0,0,1
348.76,6,5,112.14,1,0.7558,9.5816,5,0,0.5547,0.2307,0.2126,2,0,1
418.94,5,5,13.22,2,1.6566,12.096,4,0,0.6462,0.4191,0.3248,1,1,1
116.43,1,4,24.65,0,2.6472,0.0,6,0,0.717,0.8265,0.0579,1,0,1
401.18,5,4,178.89,2,1.1864,7.9926,3,0,0.746,0.4929,0.0546,0,0,1
286.13,1,1,139.48,2,2.1084,11.1995,2,0,0.6538,0.6668,0.264,0,0,1
378.2,7,3,74.3,1,0.7694,3.4622,2,0,0.5058,0.4295,0.245,2,0,1
444.01,5,6,211.03,1,1.9245,2.1193,2,0,0.8286,0.2857,0.0958,2,0,1
302.14,2,1,104.07,1,1.342,0.0,9,0,0.4863,0.6022,0.0563,1,0,1
70.13,0,0,81.38,2,1.51,3.9052,9,0,0.1302,0.3386,0.0037,0,0,1
305.07,1,2,107.23,2,0.793,6.0583,2,0,0.707,0.4647,0.1001,0,0,1
247.68,5,2,98.48,2,1.2028,0.0,5,0,0.8218,0.3427,0.192,2,0,1
499.12,3,2,157.79,0,1.8121,0.0,4,0,0.3835,0.5065,0.1204,1,1,1
469.48,4,1,32.29,0,0.9367,9.699,4,0,0.4877,0.304,0.0912,0,1,0
600.0,6,5,77.37,0,1.5246,0.0,6,1,0.1791,0.2503,0.1675,1,0,1
181.91,2,4,109.85,1,0.803,0.0,8,0,0.4319,0.3211,0.2216,1,0,1
320.59,3,2,142.97,1,1.4705,0.0,5,0,0.3872,0.46,0.1115,1,0,1
322.7,2,4,91.03,1,0.6745,0.0,4,0,0.5932,0.3575,0.2025,2,0,0
194.61,3,3,159.08,1,0.8129,11.8429,9,0,0.3719,0.77,0.179,2,0,1
330.37,3,2,86.01,2,0.4049,10.3348,2,0,0.2285,0.6637,0.1197,1,1,0
268.33,1,2,116.45,1,2.799,0.0,6,0,0.2771,0.3329,0.1653,1,0,1
351.97,3,4,96.78,0,2.4042,0.0,5,1,0.775,0.2776,0.1094,2,0,1
385.79,3,0,17.74,0,1.6641,0.0,7,0,0.601,0.9383,0.1308,0,0,1
309.31,2,4,118.44,0,0.8062,0.0,5,0,0.2545,0.4163,0.1021,4,1,0
120.88,0,1,52.54,1,0.6312,6.348,7,0,0.3514,0.24,0.2077,0,0,1
147.64,1,1,110.59,1,1.0987,0.0,5,0,0.4048,0.5895,0.0967,1,1,1
239.81,2,3,73.15,0,1.6635,0.0,5,0,0.5981,0.6624,0.0641,0,0,1
311.71,6,4,40.9,0,0.6034,11.7278,3,1,0.3294,0.4667,0.1625,3,1,0
106.17,3,5,78.33,2,0.6294,4.8199,2,0,0.7148,0.6636,0.0686,2,0,0
251.38,3,3,160.59,1,1.1799,0.0,3,1,0.4662,0.4527,0.0463,2,0,0
193.63,4,2,41.91,1,1.4022,0.0,3,0,0.4789,0.4679,0.2348,0,0,0
254.95,5,1,60.66,1,1.8824,0.0,6,0,0.2827,0.572,0.1565,0,0,1
378.67,7,2,129.89,2,2.1701,0.0,2,0,0.3259,0.6597,0.0618,4,0,1
267.52,1,5,140.65,0,0.4008,0.0,2,0,0.8308,0.5128,0.2661,1,0,1
156.87,1,0,134.98,1,2.0507,0.0,5,0,0.3902,0.7268,0.0811,0,0,1
300.78,5,2,220.79,1,0.7983,0.0,4,0,0.4192,0.592,0.1701,2,0,0
453.98,3,1,131.71,0,1.1753,12.2272,4,0,0.6312,0.32,0.2319,0,0,0
222.9,5,1,93.42,0,0.7192,0.0,3,0,0.7076,0.3384,0.2127,2,1,0
109.69,2,0,2.32,0,1.4832,0.0,4,0,0.3095,0.2014,0.0248,0,1,1
266.61,1,2,147.56,2,1.0805,0.0,5,0,0.2864,0.4546,0.0396,0,1,0
183.16,1,4,41.4,2,0.9369,14.3026,3,0,0.4993,0.3709,0.0246,0,1,1
244.2,2,3,31.34,2,1.7268,0.0,5,1,0.2606,0.3552,0.0472,3,1,1
240.4,6,5,85.46,0,0.8438,8.3568,5,1,0.7845,0.1766,0.153,4,0,1
516.81,2,4,79.4,0,0.9458,0.0,2,0,0.4605,0.3575,0.1355,1,0,0
168.35,1,2,77.08,1,0.6772,5.7824,9,0,0.4414,0.4793,0.2001,2,0,0
45.03,0,3,74.0,1,0.4763,11.213,2,0,0.0983,0.095,0.1111,3,0,0
124.15,2,1,20.96,0,2.5759,10.5873,2,0,0.4449,0.4899,0.1609,1,0,1
169.77,3,2,85.42,1,1.3453,0.0,2,0,0.664,0.7156,0.0751,1,1,1
162.26,2,3,14.39,2,1.0953,0.0,5,1,0.7736,0.3432,0.1484,2,0,0
371.93,2,4,127.76,0,2.1478,3.1432,3,0,0.3084,0.4849,0.1589,2,0,1
504.37,5,4,225.55,0,1.387,0.0,2,0,0.5067,0.2531,0.084,2,0,1
475.63,2,0,128.17,3,1.1601,11.5467,2,0,0.5064,0.5749,0.0905,1,0,1
220.39,2,1,93.1,1,0.9602,0.7749,6,0,0.2007,0.2407,0.0992,1,0,0
153.07,3,2,127.75,2,0.7797,0.0,7,0,0.521,0.6635,0.095,0,1,1
170.22,1,2,119.92,0,1.355,0.0,3,0,0.6053,0.6643,0.1062,0,0,1
188.03,0,7,169.8,1,1.2895,0.0,4,0,0.7543,0.7574,0.187,3,0,1
175.53,2,5,100.91,2,1.1154,0.0,5,1,0.4644,0.4318,0.0838,2,1,0
600.0,10,4,37.59,0,2.6155,3.2266,5,1,0.3756,0.6925,0.3374,4,0,1
241.57,4,1,80.27,1,1.5036,0.0,6,1,0.3013,0.4974,0.1549,3,0,1
257.19,1,7,81.83,0,0.7132,9.9572,1,0,0.3703,0.2987,0.2574,3,0,0
234.16,4,1,119.94,1,1.3573,0.0,1,1,0.391,0.7882,0.137,1,0,1
600.0,4,1,19.74,1,1.7859,8.9216,3,0,0.5023,0.6725,0.0465,2,1,0
198.82,2,0,27.37,1,0.8645,0.0,3,1,0.326,0.3948,0.0781,0,0,0
476.23,5,5,100.84,1,0.4904,3.5451,6,0,0.3009,0.4325,0.2082,2,1,1
384.85,6,2,210.19,0,1.7267,0.0,3,0,0.3567,0.5399,0.1033,1,1,0
279.61,2,0,47.06,2,1.4537,0.0,4,0,0.4575,0.3273,0.0853,1,0,1
164.38,0,2,82.63,3,0.5093,11.7403,4,0,0.2395,0.3471,0.143,3,1,0
264.27,2,3,133.17,1,1.1209,0.0,2,1,0.2942,0.6373,0.1291,0,1,1
223.22,4,4,135.53,2,0.9201,0.0,5,0,0.2567,0.619,0.1651,2,1,1
600.0,2,2,74.74,3,0.8704,0.0,4,0,0.5298,0.2709,0.1255,1,0,1
386.96,3,2,182.7,1,1.7804,3.9555,3,0,0.2469,0.5045,0.1586,0,0,1
514.83,1,4,71.08,0,1.7137,0.0,4,0,0.6898,0.5822,0.2809,0,0,1
202.67,1,2,99.06,0,0.9965,0.0,4,0,0.2098,0.4579,0.2207,1,1,0
529.9,1,2,126.29,0,0.6751,0.0,2,0,0.6376,0.4464,0.0596,1,1,1
197.0,3,3,70.94,1,0.7046,0.0,3,0,0.311,0.1162,0.1959,1,1,0
577.41,3,5,105.25,0,1.2079,0.0,5,0,0.4238,0.6586,0.1345,4,0,1
78.35,0,1,71.67,0,1.0841,0.0,2,0,0.2912,0.5705,0.1087,1,1,0
600.0,6,3,173.95,1,2.4386,2.977,3,0,0.29,0.5626,0.11,1,0,1
600.0,9,2,150.06,2,0.9701,10.1416,6,0,0.5367,0.7727,0.1608,3,1,0
371.05,1,4,194.82,0,0.5786,8.7349,6,0,0.2307,0.5005,0.2207,1,0,1
261.49,2,3,95.7,0,0.7588,0.0,5,0,0.8331,0.2086,0.1962,2,0,1
417.49,5,4,70.76,2,2.1288,0.0,10,0,0.3245,0.6892,0.0066,1,0,1
169.3,1,3,30.39,0,0.7906,0.0,4,0,0.3394,0.4007,0.2418,1,1,0
492.3,6,4,158.61,1,1.2315,0.0,5,0,0.5735,0.4825,0.0512,0,0,1
382.78,4,3,117.32,2,1.3406,7.398,2,1,0.3349,0.5695,0.2109,1,1,1
139.18,1,3,75.04,1,1.5347,0.0,7,1,0.3601,0.681,0.1468,2,0,1
460.56,3,1,9.06,1,0.5928,0.0,7,0,0.4892,0.6474,0.1076,1,1,1
160.17,3,4,55.35,1,2.0247,0.0,7,1,0.1812,0.7649,0.2077,2,0,0
478.97,5,4,177.85,2,0.632,0.0,9,0,0.4318,0.3138,0.2583,5,1,0
348.08,6,3,83.17,0,1.1407,0.0,3,0,0.5274,0.6495,0.1036,2,1,1
536.4,4,4,45.3,1,0.837,0.0,4,1,0.2888,0.6213,0.0916,4,1,0
69.19,1,4,40.48,0,2.9021,0.0,4,1,0.1694,0.7414,0.1737,2,1,1
242.21,3,3,146.36,0,0.6017,0.0,3,1,0.3769,0.5297,0.133,1,0,1
89.37,0,4,80.61,1,0.9367,11.2633,5,0,0.1121,0.4734,0.075,1,0,1
269.77,3,1,183.81,4,2.3182,0.0,9,0,0.3654,0.5437,0.2504,1,0,1
385.91,3,2,126.04,2,1.8742,7.9598,5,0,0.4304,0.783,0.1249,1,0,1
130.63,2,0,74.77,1,1.238,0.0,10,1,0.558,0.2654,0.0296,1,1,0
596.4,4,1,83.38,0,1.2918,0.0,5,0,0.1882,0.4363,0.1251,3,1,1
221.67,5,4,138.1,0,2.1945,0.0,2,0,0.2809,0.8217,0.0468,0,1,1
571.61,4,4,35.18,1,1.4422,9.717,3,0,0.7712,0.7343,0.0282,0,1,0
58.18,1,1,60.95,1,1.9773,2.4671,2,0,0.8126,0.357,0.2967,0,1,0
65.1,0,2,160.64,1,3.6732,2.6717,6,0,0.483,0.4805,0.1259,1,1,1
184.9,2,3,54.26,1,0.3499,0.0,4,0,0.6163,0.4131,0.1352,1,1,0
262.2,2,3,73.0,0,1.8578,9.4196,1,0,0.4976,0.5337,0.1004,2,0,0
305.48,5,3,60.68,0,0.6795,0.0,4,0,0.6323,0.1858,0.0644,1,1,1
518.75,4,4,99.14,2,1.1104,5.7012,4,0,0.4711,0.8246,0.3226,1,0,1
407.01,0,2,207.61,0,1.3516,0.0,5,0,0.6524,0.4264,0.2854,2,0,1
165.51,0,4,109.4,0,1.085,0.0,6,0,0.3415,0.5934,0.1037,3,0,0
327.89,2,3,52.41,1,0.8613,9.2432,6,0,0.7446,0.3775,0.1248,1,1,0
415.29,2,5,146.58,2,2.9757,0.0,5,0,0.4832,0.5658,0.1059,3,0,1
28.31,1,0,165.09,1,1.4547,0.0,3,0,0.4603,0.6006,0.1947,0,0,1
236.24,6,5,100.71,1,0.8412,7.1446,5,0,0.5927,0.6004,0.1209,3,1,1
228.79,3,1,18.68,1,1.0599,0.0,1,0,0.3015,0.6391,0.2023,0,1,0
241.31,7,6,118.51,0,1.2894,0.0,2,1,0.5541,0.3093,0.2578,3,0,1
459.97,2,2,55.88,1,0.7351,2.6355,5,0,0.5415,0.2952,0.1357,1,0,0
133.7,2,2,110.96,2,1.2576,0.0,3,0,0.8482,0.5572,0.117,0,0,1
167.87,1,0,130.86,1,1.6697,0.0,5,0,0.3265,0.5246,0.0516,1,0,0
253.46,1,2,144.77,0,1.0263,11.0127,3,0,0.4774,0.7884,0.1031,2,0,1
167.23,3,3,73.38,1,1.3106,0.0,7,0,0.6137,0.2775,0.156,1,0,1
525.28,4,5,152.77,0,0.8901,4.7825,2,0,0.5743,0.5411,0.0373,0,0,1
185.34,3,0,159.39,1,1.745,0.0,7,0,0.5132,0.3813,0.1763,2,0,1
192.86,2,2,83.53,1,1.3069,0.0,4,0,0.1005,0.2115,0.215,5,1,0
272.36,2,5,128.21,2,2.5493,6.1743,8,0,0.2549,0.3303,0.0385,0,1,1
150.32,5,1,69.86,1,1.0515,0.0,6,0,0.3372,0.3997,0.0426,0,1,0
317.35,4,2,78.66,1,1.4563,0.0,6,0,0.5147,0.4134,0.3228,0,0,1
260.31,0,2,163.53,0,1.4668,0.0,4,1,0.2084,0.5249,0.0871,0,0,1
170.33,0,0,13.27,1,1.7875,7.7682,9,0,0.3691,0.6488,0.1844,1,1,1
163.19,5,5,187.48,0,2.6606,5.4553,4,0,0.6582,0.7609,0.2205,1,1,1
243.53,1,5,85.4,0,0.927,0.0,2,0,0.2677,0.4099,0.2206,4,0,0
313.66,1,5,147.61,3,0.6658,1.8794,7,1,0.4449,0.3308,0.2011,1,1,0
119.26,3,1,69.67,3,0.8231,0.0,5,0,0.5103,0.4055,0.3525,0,1,0
121.87,1,4,164.84,0,0.8987,0.0,6,0,0.8753,0.4685,0.067,2,0,1
267.16,3,3,132.94,1,1.936,0.0,6,1,0.455,0.5683,0.1058,2,0,0
242.72,3,6,50.97,2,0.639,4.6694,8,0,0.6327,0.3432,0.0323,1,1,1
82.29,1,1,103.12,1,1.0127,0.0,7,0,0.3814,0.269,0.1038,2,1,0
242.27,1,2,21.34,1,1.409,11.5096,8,1,0.1795,0.5546,0.0292,0,0,1
352.86,4,3,123.05,2,2.3268,0.0,6,0,0.3342,0.3949,0.1006,1,0,1
205.07,0,1,70.14,1,1.829,0.0,5,1,0.6075,0.6393,0.0187,1,0,1
246.82,1,4,144.51,0,1.3152,4.9173,9,0,0.749,0.7048,0.1236,2,0,1
220.73,2,3,29.48,0,1.8639,0.0,4,0,0.4877,0.6854,0.0468,1,0,1
249.26,3,4,94.86,0,0.4982,11.6832,1,0,0.5177,0.4512,0.1884,0,0,1
104.97,1,1,238.8,2,1.9316,0.0,2,0,0.2296,0.4553,0.0503,1,1,1
65.67,0,1,86.34,0,1.5696,0.0,6,1,0.5226,0.4836,0.0861,0,0,1
406.19,4,2,111.47,1,1.0241,0.0,1,0,0.7805,0.3322,0.3729,1,0,1
245.86,3,0,95.27,2,0.7999,8.4502,10,1,0.3636,0.4626,0.2686,2,1,0
263.12,2,4,90.66,0,1.2508,8.776,4,0,0.8277,0.3776,0.2033,0,0,1
91.48,0,1,22.72,0,0.7016,1.7257,4,1,0.5581,0.4089,0.0621,2,0,0
280.69,5,2,112.03,3,0.5666,0.0,8,1,0.5631,0.5157,0.2629,3,1,1
37.23,0,6,80.53,0,1.1944,0.0,4,0,0.7235,0.4686,0.1422,1,1,0
208.05,4,1,77.81,1,1.2782,8.9917,6,0,0.3577,0.4585,0.2746,2,1,1
487.28,4,4,202.08,3,1.8487,11.2365,9,1,0.2478,0.7801,0.1529,2,1,1
78.96,2,2,117.42,0,0.6325,0.0,7,1,0.288,0.4595,0.061,2,0,0
257.1,4,3,92.24,1,1.3269,0.0,7,0,0.5469,0.3805,0.036,2,1,0
384.13,7,0,43.39,3,1.2426,0.0,8,0,0.7139,0.5085,0.4487,1,1,1
170.3,1,2,82.29,2,0.7023,0.8609,2,0,0.5729,0.2996,0.1049,0,0,0
122.15,2,0,78.18,3,1.6316,0.0,5,0,0.2289,0.545,0.112,2,0,0
294.64,7,3,166.79,0,2.4203,0.0,3,1,0.6826,0.5981,0.1439,2,0,1
600.0,8,6,107.42,1,2.7409,7.11,3,1,0.7235,0.607,0.0962,0,0,1
152.87,2,5,47.0,0,0.8266,0.0,3,0,0.5908,0.431,0.0914,1,0,1
491.0,6,4,103.55,1,1.0075,0.0,5,0,0.4929,0.4709,0.3123,1,0,1
119.21,2,2,191.06,1,1.3761,0.0,3,1,0.6085,0.5171,0.1042,2,0,0
315.68,6,2,189.16,0,1.5028,0.0,1,0,0.6743,0.5738,0.0684,0,0,1
79.03,1,0,112.26,0,1.0027,7.6202,4,0,0.7801,0.2815,0.1696,1,0,1
326.8,7,7,45.9,0,0.8031,0.0,2,0,0.3451,0.2568,0.1672,3,1,1
246.49,0,1,140.26,0,2.1453,7.5239,3,1,0.5618,0.7323,0.198,0,0,1
600.0,4,3,181.69,0,3.2133,0.0,4,0,0.4966,0.4135,0.2383,0,0,1
206.29,6,2,155.86,0,0.9451,2.0541,6,0,0.2662,0.3268,0.042,1,1,1
218.55,3,2,10.91,1,1.0255,5.0656,4,0,0.6757,0.2622,0.1005,5,0,0
376.07,3,1,31.31,2,1.407,11.3939,2,0,0.1824,0.6435,0.1599,1,0,1
255.26,1,2,124.57,1,1.2158,6.6446,2,1,0.5275,0.4814,0.0422,1,1,0
246.8,2,1,55.64,1,0.8215,0.0,7,1,0.722,0.7245,0.2166,1,0,1
109.17,2,2,79.08,1,0.7907,6.5294,4,0,0.246,0.5243,0.0508,3,0,1
96.91,0,1,80.32,1,2.0486,6.1828,1,0,0.3493,0.6613,0.0899,0,0,1
268.19,3,3,44.17,1,0.7588,7.1407,5,0,0.5137,0.468,0.1649,4,0,1
487.3,1,6,114.73,0,1.2934,0.0,1,0,0.5164,0.2733,0.1044,1,0,1
